env_steps,iter,loss_wm,loss_recon,loss_kl,loss_reward,loss_continue,loss_actor,loss_critic,loss_pg,entropy,returns_mean,values_mean,return_scale,p5,p95,ips,env_reward_per_step,rew_pred_ach,rew_pred_zero,img_rew_max,img_rew_frac_hi
27168,849,28.733579635620117,23.803895950317383,4.683689594268799,0.23542942106723785,0.010565238073468208,-0.003285191487520933,2.0905418395996094,-0.0025183982215821743,2.6927435398101807,0.11993418633937836,0.12145359069108963,2.6353936195373535,-1.132972002029419,1.4978455305099487,1.2673900527802129,0.0068000000000000005,,,,
28768,899,32.68575668334961,27.946731567382812,4.5203471183776855,0.21324510872364044,0.005431147292256355,-0.014400042593479156,2.4320003986358643,-0.013617676682770252,2.7012789249420166,-0.12307801097631454,-0.10780499875545502,2.508981704711914,-1.1223218441009521,1.389752984046936,1.2702630588361385,0.0017000000000000001,,,,
30368,949,27.371227264404297,22.29100799560547,4.792154788970947,0.2757047414779663,0.012360073626041412,-0.006963156163692474,2.0982861518859863,-0.006191972643136978,2.6954219341278076,-0.14782658219337463,-0.14418405294418335,2.4867143630981445,-1.1173619031906128,1.369451880455017,1.2727366313485868,0.0060999999999999995,,,,
31968,999,28.771100997924805,23.987043380737305,4.5493574142456055,0.2262350469827652,0.008465987630188465,0.004982984624803066,2.262761116027832,0.0057489462196826935,2.7023065090179443,0.029089508578181267,0.02592151053249836,2.4570839405059814,-1.0965996980667114,1.3654801845550537,1.2747376555373993,0.010400000000000003,,,,
33568,1049,29.684385299682617,24.791934967041016,4.742175579071045,0.14834469556808472,0.0019301250576972961,-0.08979856967926025,2.181595802307129,-0.08902305364608765,2.7013275623321533,-0.19618667662143707,-0.11577823013067245,2.353951930999756,-1.1107255220413208,1.2450963258743286,1.2770394982393107,0.0056,,,,
35168,1099,27.486682891845703,22.818401336669922,4.49468994140625,0.17198966443538666,0.0016028692480176687,0.0416603684425354,2.077275037765503,0.042427364736795425,2.702082872390747,-0.12118327617645264,-0.15885251760482788,2.3339481353759766,-1.1440497636795044,1.1913918256759644,1.2793818881190149,0.0060999999999999995,,,,
36768,1149,26.796310424804688,21.840713500976562,4.669449329376221,0.2803238034248352,0.005824473686516285,-0.01670992188155651,1.9293158054351807,-0.01592978835105896,2.694969892501831,-0.11803300678730011,-0.10483052581548691,2.347933769226074,-1.1394093036651611,1.2031961679458618,1.2807575544032668,0.013500000000000002,,,,
38368,1199,26.991592407226562,21.794015884399414,4.936315536499023,0.25002366304397583,0.011238218285143375,-0.012229260057210922,1.9910433292388916,-0.011483770795166492,2.6931235790252686,0.11216292530298233,0.11899799853563309,2.2931697368621826,-1.1241724491119385,1.164137840270996,1.282238846953444,0.0081,,,,
39968,1249,23.43868064880371,18.49456787109375,4.7556023597717285,0.1752447485923767,0.01326582208275795,-0.021850772202014923,2.2628936767578125,-0.021084973588585854,2.703465461730957,0.12018238008022308,0.13692954182624817,2.2391867637634277,-1.1200162172317505,1.1213877201080322,1.2837283237713348,0.0115,,,,
41568,1299,25.628740310668945,20.678733825683594,4.7029643058776855,0.24228927493095398,0.004753442946821451,-0.11778710782527924,2.337434768676758,-0.11703073233366013,2.7007460594177246,-0.43027302622795105,-0.32818105816841125,2.270434856414795,-1.1993962526321411,1.0770602226257324,1.284746480829867,0.0047,,,,
43168,1349,24.008554458618164,19.117979049682617,4.694312572479248,0.18935096263885498,0.006912550888955593,0.02910512499511242,1.7993497848510742,0.029865318909287453,2.7009072303771973,-0.052379097789525986,-0.07925938814878464,2.2668724060058594,-1.2075531482696533,1.058895230293274,1.2863237168887414,0.0104,,,,
44768,1399,28.910531997680664,23.959903717041016,4.7945404052734375,0.15542253851890564,0.0006664919783361256,0.04801506549119949,1.9356852769851685,0.04877973720431328,2.6944940090179443,0.15000925958156586,0.10572022199630737,2.286569833755493,-1.1724941730499268,1.1137617826461792,1.2872096095292014,0.007999999999999998,,,,
46368,1449,24.089885711669922,18.730581283569336,5.114499568939209,0.2379920333623886,0.006813776213675737,-0.0310366190969944,2.0369911193847656,-0.030282141640782356,2.7036333084106445,-0.1904110461473465,-0.16315171122550964,2.3361167907714844,-1.1561517715454102,1.1818363666534424,1.287936326717072,0.006600000000000001,,,,
47968,1499,23.960811614990234,18.87129783630371,4.84902286529541,0.23007164895534515,0.010418647900223732,-0.013667664490640163,2.0281033515930176,-0.012899001128971577,2.6986474990844727,-0.25960421562194824,-0.24987201392650604,2.3911125659942627,-1.191527009010315,1.1987780332565308,1.288831414146724,0.007600000000000001,,,,
49568,1549,19.957212448120117,14.978410720825195,4.793047904968262,0.1812695562839508,0.004486979451030493,-0.016506807878613472,2.082043170928955,-0.015745827928185463,2.7023611068725586,-0.037513893097639084,-0.026660624891519547,2.3017988204956055,-1.159913182258606,1.1397700309753418,1.2898044138267166,0.0067,,,,
51168,1599,21.331329345703125,16.447107315063477,4.67416524887085,0.20568914711475372,0.004368775524199009,0.025780275464057922,1.8593910932540894,0.026554718613624573,2.7048466205596924,0.004945062100887299,-0.01914828270673752,2.269794225692749,-1.1156319379806519,1.154428243637085,1.291606728208161,0.0006000000000000001,,,,
52768,1649,22.2569637298584,17.32383918762207,4.797051906585693,0.13268302381038666,0.0033891969360411167,-0.009428834542632103,1.8717613220214844,-0.008674310520291328,2.704744815826416,-0.14456315338611603,-0.13987380266189575,2.2091617584228516,-1.1393446922302246,1.066245198249817,1.2926870863895517,0.008799999999999999,,,,
54368,1699,19.823030471801758,14.803849220275879,4.829882621765137,0.18628428876399994,0.0030145258642733097,-0.023035835474729538,2.094160556793213,-0.022277316078543663,2.7081425189971924,-0.1533980816602707,-0.1386268436908722,2.0690510272979736,-1.0676647424697876,1.006914734840393,1.2937751556642656,0.005199999999999999,,,,
55968,1749,21.8485164642334,16.572017669677734,5.108490943908691,0.16542862355709076,0.0025814047548919916,-0.005136905238032341,1.79876708984375,-0.004357721656560898,2.709730625152588,-0.20565767586231232,-0.20274317264556885,2.121018171310425,-1.0655443668365479,1.052020788192749,1.294933832096483,0.011,,,,
57568,1799,20.81131935119629,15.864537239074707,4.8070783615112305,0.13515408337116241,0.004549233242869377,-0.02507069893181324,1.794931411743164,-0.02430596388876438,2.696364402770996,-0.11930930614471436,-0.10129129886627197,2.0892157554626465,-1.0720882415771484,1.0176907777786255,1.2956870448014046,0.0025,,,,
59168,1849,24.32640838623047,19.03325843811035,5.123834609985352,0.16547828912734985,0.0038374830037355423,-0.011951729655265808,1.7298096418380737,-0.011201918125152588,2.7000770568847656,-0.15884488821029663,-0.15105900168418884,2.016557216644287,-1.0545263290405273,0.9599555134773254,1.2963905080353506,0.005600000000000001,,,,
60768,1899,22.59257698059082,17.25575828552246,5.215850830078125,0.11516924947500229,0.00579766184091568,-0.03804432228207588,1.7196882963180542,-0.037289634346961975,2.6997077465057373,-0.14225339889526367,-0.11365307122468948,2.0750956535339355,-1.0655585527420044,1.0083885192871094,1.2968250760068771,0.0070999999999999995,,,,
62368,1949,18.683349609375,13.689024925231934,4.81207799911499,0.17723332345485687,0.005014008842408657,0.05545283481478691,2.000267505645752,0.05621390789747238,2.6991212368011475,-0.03833942115306854,-0.07967151701450348,2.049403190612793,-1.0879429578781128,0.9633840322494507,1.297446384935704,0.0045,,,,
63968,1999,23.429197311401367,17.50844383239746,5.692766189575195,0.21847668290138245,0.009510887786746025,0.015126229263842106,1.818843126296997,0.015889972448349,2.6995596885681152,-0.05314590409398079,-0.063963882625103,2.0123491287231445,-1.0716711282730103,0.941055417060852,1.2978640681079436,0.0066,,,,
65568,2049,22.25660514831543,16.236379623413086,5.789612293243408,0.21593044698238373,0.014682966284453869,0.0009575058938935399,2.3336405754089355,0.000980260199867189,0.07943098992109299,-0.0687657818198204,-0.07014307379722595,1.9601140022277832,-0.6290406584739685,1.3303004503250122,1.2983289935018645,-0.005600000000000001,,,,
67168,2099,17.60694122314453,12.793977737426758,4.641290664672852,0.16535092890262604,0.006321781314909458,0.0018227706896141171,2.031045436859131,0.0018458387348800898,0.07944511622190475,-0.018665965646505356,-0.0792800635099411,2.114423990249634,-0.6478761434555054,1.462445855140686,1.2990943589587218,-0.0035000000000000005,,,,
68768,2149,28.756101608276367,22.830093383789062,5.753093242645264,0.16911080479621887,0.003803495317697525,-0.0008851916645653546,1.667053461074829,-0.0008623787434771657,0.07958120107650757,-0.0969960018992424,-0.07471144199371338,1.7987985610961914,-0.639135479927063,1.1573506593704224,1.2995386691805602,-0.0018,,,,
70368,2199,25.34990882873535,19.718151092529297,5.367710590362549,0.25385966897010803,0.010187359526753426,0.0016862634802237153,1.6902413368225098,0.0017090569017454982,0.07949667423963547,0.09228156507015228,0.042594630271196365,1.7467701435089111,-0.6869726181030273,1.0637905597686768,1.2999193200919683,-0.0034000000000000002,,,,
71968,2249,29.798873901367188,24.1478214263916,5.492726802825928,0.1481938362121582,0.010131407529115677,0.0007589865708723664,1.7370021343231201,0.0007815365679562092,0.07953964918851852,-0.05713898688554764,-0.05197109282016754,1.781324863433838,-0.6583414673805237,1.1278624534606934,1.300444369933817,-0.0048000000000000004,,,,
73568,2299,27.518449783325195,21.663436889648438,5.718857765197754,0.13165396451950073,0.004501466639339924,-0.0015834136866033077,1.6060829162597656,-0.0015578673919662833,0.08826526254415512,-0.1730421930551529,-0.12399429827928543,1.6568818092346191,-0.6825668811798096,0.9741564393043518,1.3006681956663073,-0.004900000000000001,,,,
75168,2349,19.98273277282715,15.21624755859375,4.602157115936279,0.157573863863945,0.006753225810825825,0.0023457545321434736,2.1708872318267822,0.002367835957556963,0.07939687371253967,0.514832079410553,0.43022865056991577,2.660740852355957,-0.5843662023544312,2.081306219100952,1.3011762052686422,0.0024,,,,
76768,2399,18.572357177734375,14.323863983154297,4.099121570587158,0.14761388301849365,0.0017588778864592314,0.0015295229386538267,2.2300162315368652,0.0015517675783485174,0.0794004499912262,0.665806233882904,0.5403720736503601,2.935922145843506,-0.6002940535545349,2.340573310852051,1.3015304220973642,0.007199999999999999,,,,
78368,2449,17.11780548095703,12.060958862304688,4.884771347045898,0.1697058081626892,0.00236853351816535,0.001118771848268807,1.945958137512207,0.0011413800530135632,0.07956744730472565,0.42084887623786926,0.370478093624115,2.8472442626953125,-0.6117020845413208,2.2388365268707275,1.3019686432276774,0.0030999999999999995,,,,
79968,2499,19.7415771484375,14.605426788330078,4.940637588500977,0.1883375346660614,0.007174580357968807,0.0019669949542731047,1.9185688495635986,0.0019902721978724003,0.0820867121219635,0.46509474515914917,0.42144882678985596,2.7514519691467285,-0.6325388550758362,2.1131372451782227,1.3027515948062147,0.0039,,,,
81568,2549,17.43332290649414,12.778314590454102,4.492321491241455,0.15794475376605988,0.004742128774523735,0.001560795702971518,2.179137706756592,0.0015938328579068184,0.1157664805650711,1.2998993396759033,1.2265924215316772,4.333349227905273,-0.6027533411979675,3.73394775390625,1.1923454875601127,0.012100000000000001,,,,
83168,2599,18.841400146484375,14.048737525939941,4.610077381134033,0.17047595977783203,0.012107421644032001,0.0038531317841261625,2.1425228118896484,0.0038842421490699053,0.10958186537027359,2.05987811088562,1.8541165590286255,5.717442989349365,-0.6896846890449524,5.036508560180664,1.19454166083262,0.0095,,,,
84768,2649,23.790964126586914,18.039657592773438,5.559342861175537,0.18072344362735748,0.011239754967391491,0.0024979959707707167,2.032855749130249,0.002564295195043087,0.2276601344347,1.4307870864868164,1.3954321146011353,6.483151435852051,-0.7132562398910522,5.772757530212402,1.196811706633572,0.008299999999999998,,,,
86368,2699,20.72793960571289,15.863611221313477,4.7252912521362305,0.1309751719236374,0.008061752654612064,0.006242022383958101,2.203141689300537,0.0063647739589214325,0.43912291526794434,2.0328140258789062,1.903780460357666,7.207920551300049,-0.524770975112915,6.68704891204834,1.1991177581471866,0.0052,,,,
87968,2749,20.793699264526367,15.315831184387207,5.281957626342773,0.19027534127235413,0.0056338016875088215,0.0009660277864895761,2.2579572200775146,0.0010581559035927057,0.31790053844451904,2.6732161045074463,2.635321855545044,7.885230541229248,-0.24841521680355072,7.638877868652344,1.201121035984005,0.0106,,,,
89568,2799,16.26943588256836,11.371800422668457,4.702511787414551,0.18921005725860596,0.005911937914788723,0.008393733762204647,2.311985969543457,0.008471288718283176,0.2650367319583893,4.382827281951904,4.058281421661377,7.492516040802002,0.08049316704273224,7.569828987121582,1.2032069269638745,0.0095,,,,
91168,2849,24.51650047302246,18.473731994628906,5.792154312133789,0.23634368181228638,0.014270292595028877,0.0035865099634975195,2.0021677017211914,0.0036713858135044575,0.2903729975223541,3.15281343460083,2.9889912605285645,7.694021701812744,-0.05389820411801338,7.641585350036621,1.205279396312009,0.005199999999999999,,,,
92768,2899,16.368127822875977,10.928321838378906,5.294447898864746,0.1391100138425827,0.006246892735362053,0.0039528063498437405,1.9058732986450195,0.0040337820537388325,0.27962759137153625,3.664198875427246,3.53914213180542,8.140375137329102,-0.21141059696674347,7.942351341247559,1.207117261032864,0.009600000000000001,,,,
94368,2949,19.05267333984375,13.60990047454834,5.262460708618164,0.17121535539627075,0.009098745882511139,0.005522190127521753,2.386549472808838,0.005616387818008661,0.3330095708370209,2.742832660675049,2.5470871925354004,8.472753524780273,-0.24856039881706238,8.225543975830078,1.2090624428581302,0.0053,,,,
95968,2999,16.243412017822266,11.441277503967285,4.654019355773926,0.1413285881280899,0.0067862458527088165,0.00018089465447701514,2.2262916564941406,0.00026722048642113805,0.30105048418045044,2.8118038177490234,2.7523858547210693,8.392240524291992,-0.21306003630161285,8.186036109924316,1.2107346067050238,0.006999999999999999,,,,
97568,3049,17.4287166595459,12.818371772766113,4.506774425506592,0.10289826989173889,0.00067329645389691,0.0018536328570917249,2.3285012245178223,0.0019527820404618979,0.3462761342525482,2.8827831745147705,2.777205467224121,8.310930252075195,-0.2367422729730606,8.084291458129883,1.2125155817057987,0.009800000000000001,,,,
99168,3099,18.145376205444336,12.954172134399414,5.030975341796875,0.1532411277294159,0.006989012472331524,0.005270416848361492,2.860976219177246,0.005327536724507809,0.19688664376735687,2.9971985816955566,2.7400104999542236,7.872392654418945,-0.03635947033762932,7.827454566955566,1.214172268167006,0.007600000000000001,,,,
100768,3149,19.354448318481445,13.623343467712402,5.59733772277832,0.13104906678199768,0.002720384392887354,0.004777854308485985,2.100095748901367,0.0048569366335868835,0.27354663610458374,3.664956569671631,3.4961769580841064,7.254576683044434,0.04040242359042168,7.300539970397949,1.2158279546586503,0.0053,,,,
102368,3199,17.171262741088867,12.218823432922363,4.8367486000061035,0.11087305843830109,0.004818578250706196,-2.597009006422013e-05,2.1994829177856445,4.3050786189269274e-05,0.2392740100622177,3.165592670440674,3.146685838699341,6.987101078033447,-0.09360361099243164,6.9036784172058105,1.2173633575252454,0.008399999999999998,,,,
103968,3249,20.054826736450195,13.477985382080078,6.361147403717041,0.2036290466785431,0.012066357769072056,-0.002559475600719452,2.152482271194458,-0.002466972917318344,0.3191847503185272,2.693777561187744,2.709080219268799,7.458754539489746,-0.28501096367836,7.182474136352539,1.2188780269326385,0.008400000000000001,,,,
105568,3299,13.37720012664795,8.851364135742188,4.37813663482666,0.14387907087802887,0.0038206949830055237,0.0008826124249026179,2.0032520294189453,0.0009816251695156097,0.3498121201992035,3.481039047241211,3.4084982872009277,8.305524826049805,-0.3020692467689514,8.011017799377441,1.2203972245806658,0.013300000000000001,,,,
107168,3349,17.88909149169922,12.283204078674316,5.437163352966309,0.16339269280433655,0.005331019405275583,-0.002034603850916028,2.010932445526123,-0.0019342408049851656,0.34885433316230774,3.2280802726745605,3.2650604248046875,9.326924324035645,-0.37197715044021606,8.947972297668457,1.2219445788366867,0.013900000000000001,,,,
108768,3399,18.01972198486328,11.792084693908691,5.998852252960205,0.21407142281532288,0.014712797477841377,-0.0013976373011246324,1.7874860763549805,-0.0013067753752693534,0.318681925535202,2.988983154296875,2.9791758060455322,9.965422630310059,-0.4005482792854309,9.562681198120117,1.2233158238971713,0.013,,,,
110368,3449,18.338260650634766,13.563079833984375,4.694647312164307,0.07712148129940033,0.0034116129390895367,-0.0018554053967818618,1.7475240230560303,-0.001765366643667221,0.323123961687088,3.9471378326416016,3.9676263332366943,10.18799877166748,-0.4095457196235657,9.790007591247559,1.2247125706757118,0.0099,,,,
111968,3499,16.41002655029297,10.692245483398438,5.506069660186768,0.1967766433954239,0.014933730475604534,-0.003673525294288993,1.9735952615737915,-0.003583363490179181,0.32818207144737244,3.2138922214508057,3.308232545852661,9.897225379943848,-0.44977647066116333,9.445363998413086,1.2260934716658587,0.015099999999999997,,,,
113568,3549,14.405091285705566,8.824698448181152,5.289175510406494,0.2853802740573883,0.005836208816617727,0.0007705492898821831,2.240891933441162,0.0008717593736946583,0.3553294837474823,2.7849130630493164,2.6980133056640625,9.708699226379395,-0.45283496379852295,9.258317947387695,1.2274034076492808,0.011600000000000001,,,,
115168,3599,15.773543357849121,10.53787612915039,5.006143569946289,0.2179163545370102,0.011607222259044647,-0.0013734980020672083,1.9667154550552368,-0.0012633659644052386,0.3906431794166565,2.361948251724243,2.408808708190918,8.963778495788574,-0.4270675778388977,8.525965690612793,1.2286751890785064,0.0141,,,,
116768,3649,16.52588653564453,11.086034774780273,5.2413177490234375,0.19416698813438416,0.004367678426206112,-0.0018741667736321688,1.9246342182159424,-0.0017779346089810133,0.34412920475006104,2.1815831661224365,2.209881067276001,7.747938632965088,-0.4058382511138916,7.325788974761963,1.2299271767911844,0.011800000000000001,,,,
118368,3699,20.12950325012207,14.586670875549316,5.319911003112793,0.2104296237230301,0.012490564957261086,-0.00020922499243170023,2.10520339012146,-0.00010672578355297446,0.35843050479888916,1.5625009536743164,1.519836187362671,7.040389537811279,-0.40534380078315735,6.626651763916016,1.2310681974045619,0.0185,,,,
119968,3749,15.522224426269531,9.753996849060059,5.554899215698242,0.20309455692768097,0.010234354995191097,3.6321427614893764e-05,2.0845954418182373,0.00012483741738833487,0.31295880675315857,1.819295048713684,1.7705987691879272,6.39577579498291,-0.4077574908733368,5.9798712730407715,1.2322952717186653,0.0147,,,,
121568,3799,14.39223575592041,9.63226318359375,4.599303245544434,0.15380151569843292,0.0068675195798277855,-0.0006911013624630868,1.9330885410308838,-0.0005697117885574698,0.43059855699539185,1.9420995712280273,1.9091527462005615,6.20603609085083,-0.38419288396835327,5.821897029876709,1.2333691572503631,0.0147,,,,
123168,3849,16.117698669433594,10.689207077026367,5.258617877960205,0.16499827802181244,0.004875887650996447,-0.0006160233169794083,2.0961475372314453,-0.0005055497167631984,0.398244172334671,1.9933478832244873,1.9734125137329102,6.672433376312256,-0.34480389952659607,6.334155559539795,1.234528342244516,0.0097,,,,
124768,3899,15.424253463745117,9.50234603881836,5.702524662017822,0.21126338839530945,0.008119625970721245,0.006377960089594126,2.121856451034546,0.0065090227872133255,0.46504127979278564,2.2876131534576416,2.095201015472412,6.719590663909912,-0.33782827854156494,6.4069366455078125,1.2357069014815165,0.009800000000000001,,,,
126368,3949,17.363359451293945,11.72182559967041,5.440774917602539,0.19210851192474365,0.00864892452955246,-0.004960254766047001,1.8756338357925415,-0.004825865849852562,0.4864473342895508,2.236231565475464,2.2881007194519043,6.955338954925537,-0.3418580889701843,6.617068767547607,1.2367608381979225,0.013800000000000002,,,,
127968,3999,18.195812225341797,12.037201881408691,5.973305702209473,0.18070729076862335,0.004596332553774118,0.008781875483691692,1.987505316734314,0.008944546803832054,0.56451815366745,2.0363571643829346,1.8500428199768066,6.878777980804443,-0.332445353269577,6.55608606338501,1.237825572006561,0.012700000000000001,,,,
129568,4049,13.033585548400879,8.088483810424805,4.803208351135254,0.13722728192806244,0.0046659247018396854,0.002782824682071805,1.9435120820999146,0.002909343456849456,0.4569351077079773,2.9715590476989746,2.8846023082733154,7.448060512542725,-0.3307218849658966,7.123600482940674,1.2388731901737082,0.009300000000000001,,,,
131168,4099,17.465641021728516,11.132179260253906,6.155852317810059,0.17636199295520782,0.0012473254464566708,0.004849008750170469,2.17726731300354,0.00496581569314003,0.42173391580581665,3.3030388355255127,3.0682384967803955,8.036510467529297,-0.30372458696365356,7.749543190002441,1.239812597301056,0.0041,,,,
132768,4149,16.146194458007812,10.739566802978516,5.225688934326172,0.1778583973646164,0.0030799293890595436,-0.0017908628797158599,2.1643824577331543,-0.0016520225908607244,0.5490270853042603,1.6951448917388916,1.6929880380630493,8.483722686767578,-0.30411985516548157,8.17694091796875,1.2408024498403896,0.0108,,,,
134368,4199,14.568154335021973,9.234169006347656,5.210672378540039,0.12123444676399231,0.002077647252008319,-0.002256248379126191,2.0050787925720215,-0.0021288665011525154,0.4477638304233551,2.768913745880127,2.7637438774108887,8.774808883666992,-0.30850914120674133,8.462591171264648,1.2417576680740234,0.014399999999999998,,,,
135968,4249,12.931770324707031,7.7730536460876465,4.9849982261657715,0.16700582206249237,0.006712892092764378,-0.0030521417502313852,1.835432529449463,-0.002939459402114153,0.4027397036552429,2.5204763412475586,2.5462870597839355,8.941241264343262,-0.3313874900341034,8.609842300415039,1.2427177265734435,0.015400000000000002,,,,
137568,4299,16.35776138305664,10.560304641723633,5.5993971824646,0.1885933130979538,0.009465385228395462,-0.005483587738126516,2.2238998413085938,-0.005297589115798473,0.6726617813110352,1.644674301147461,1.7003698348999023,8.703245162963867,-0.37122461199760437,8.33712100982666,1.2436372199533448,0.0112,,,,
139168,4349,17.511259078979492,11.59406852722168,5.657644748687744,0.25579482316970825,0.0037513014394789934,-0.0009320807293988764,1.9719969034194946,-0.0008013614569790661,0.459278404712677,2.9641315937042236,2.992666244506836,7.774529933929443,-0.37673869729042053,7.3962273597717285,1.2445248107866522,0.01,,,,
140768,4399,16.723997116088867,10.417218208312988,6.084529876708984,0.2183133065700531,0.003936117980629206,-0.002775917761027813,1.8836671113967896,-0.0026299229357391596,0.5150008201599121,2.7956583499908447,2.7998266220092773,7.305065631866455,-0.36854538321495056,6.935917377471924,1.2454908816598658,0.0074,,,,
142368,4449,16.14374351501465,10.49916934967041,5.480312347412109,0.15881849825382233,0.005442666355520487,7.729307981207967e-05,2.182116746902466,0.00023688573855906725,0.5618611574172974,1.956218957901001,1.9385181665420532,6.7468061447143555,-0.34933605790138245,6.395671367645264,1.2464285103671777,0.012100000000000001,,,,
143968,4499,17.122209548950195,10.894392013549805,6.015905380249023,0.20099598169326782,0.010915568098425865,0.0012059203581884503,2.026034355163574,0.0013267610920593143,0.430586576461792,2.2276787757873535,2.1756045818328857,6.728521823883057,-0.3558941185474396,6.370546340942383,1.2472095739798652,0.009399999999999999,,,,
145568,4549,14.353460311889648,8.67184829711914,5.574463367462158,0.10510843992233276,0.0020407771226018667,-0.0022759120911359787,1.7792015075683594,-0.0021526231430470943,0.4518130421638489,2.249011516571045,2.285722494125366,6.3368000984191895,-0.3529440462589264,5.982189178466797,1.2480801288706935,0.010700000000000001,,,,
