env_steps,iter,loss_wm,loss_recon,loss_kl,loss_reward,loss_continue,loss_actor,loss_critic,loss_pg,entropy,returns_mean,values_mean,return_scale,p5,p95,ips,env_reward_per_step,rew_pred_ach,rew_pred_zero,img_rew_max,img_rew_frac_hi
1568,49,265.0581970214844,261.2989807128906,3.5560030937194824,0.18705257773399353,0.016163978725671768,0.08894887566566467,1.7370238304138184,0.08957889676094055,2.229872465133667,0.10752072185277939,0.0656527504324913,1.0,0.028951480984687805,0.096437469124794,0.6431228000438776,0.01100315390067359,,,,
3168,99,125.69277954101562,122.37960815429688,3.1498849391937256,0.14703147113323212,0.01624840684235096,0.024629324674606323,1.3924949169158936,0.02493421733379364,1.0488461256027222,0.12950076162815094,0.11712778359651566,1.0,0.08500964194536209,0.15919619798660278,0.8634931936880974,0.005408963302143226,,,,
4768,149,89.46861267089844,86.08670043945312,3.1895437240600586,0.17440134286880493,0.017967861145734787,0.004611191805452108,1.4191703796386719,0.0047531286254525185,0.4969986081123352,0.14536695182323456,0.14977437257766724,1.0,0.02667129412293434,0.3660259544849396,0.9742308011167286,0.0039388959734414095,,,,
6368,199,107.71485900878906,103.65045928955078,3.89083194732666,0.14982591569423676,0.0237418320029974,-0.0010081678628921509,1.7916107177734375,-0.0009573850547894835,0.1764521300792694,0.16653256118297577,0.16625089943408966,1.0,-0.043258823454380035,0.5453842878341675,1.0434662189683472,0.00255974156109978,,,,
7968,249,76.68171691894531,73.01036071777344,3.5028891563415527,0.1429625302553177,0.025508752092719078,0.0041939979419112206,1.6013000011444092,0.004262102302163839,0.2356933057308197,0.3405594229698181,0.29856929183006287,1.0,-0.10368293523788452,0.6348474025726318,1.0881801365188821,0.01387110751662616,,,,
9568,299,82.74876403808594,78.95713806152344,3.652914047241211,0.1276155561208725,0.011091001331806183,0.002359256613999605,1.5858454704284668,0.0024304459802806377,0.245573028922081,0.34861332178115845,0.32403185963630676,1.0090149641036987,-0.18474769592285156,0.8242914080619812,1.1191983086334154,0.012788538136953138,,,,
11168,349,66.10680389404297,62.727867126464844,3.2301676273345947,0.13125485181808472,0.017511408776044846,-0.00013360637240111828,1.5915570259094238,-7.433973951265216e-05,0.21015629172325134,0.33692994713783264,0.2974424660205841,1.294456958770752,-0.25245535373687744,1.042600154876709,1.1447242151138868,0.005438134108172123,,,,
12768,399,52.32363510131836,48.718719482421875,3.4251227378845215,0.16138619184494019,0.01840941794216633,-0.0011933629866689444,1.6665756702423096,-0.0011281170882284641,0.22634084522724152,0.19289058446884155,0.1996000111103058,1.5774171352386475,-0.3052935302257538,1.2717797756195068,1.1636924702606688,0.00959324251213674,,,,
14368,449,60.997467041015625,57.546791076660156,3.374875545501709,0.06860020756721497,0.007201243191957474,0.0013782657915726304,1.7698595523834229,0.0014841367956250906,0.3659374415874481,0.35238271951675415,0.34179794788360596,2.0341224670410156,-0.3511902987957001,1.6815160512924194,1.1776433169183138,0.01146829555852986,,,,
15968,499,46.27693557739258,42.60040283203125,3.5132322311401367,0.14919616281986237,0.014102506451308727,0.010874999687075615,1.6657439470291138,0.011151943355798721,1.0156885385513306,0.6641480922698975,0.6243485808372498,2.4223999977111816,-0.40993455052375793,2.0149638652801514,1.191591782303167,0.005834123745854908,,,,
17568,549,49.851318359375,45.612953186035156,4.016568183898926,0.20112191140651703,0.020673975348472595,-0.008056890219449997,1.6342047452926636,-0.007834764197468758,0.7930623888969421,-0.020050358027219772,-0.00037868227809667587,2.677006721496582,-0.4493387043476105,2.224073886871338,1.2019730414001837,0.01078498135144224,,,,
19168,599,43.239715576171875,39.45338439941406,3.6757123470306396,0.1013648733496666,0.009255549870431423,0.009197433479130268,2.0164947509765625,0.00930509902536869,0.3713454604148865,1.1670620441436768,1.0567065477371216,2.891787052154541,-0.46253499388694763,2.4337637424468994,1.2097085102405403,0.01909012901382166,,,,
20768,649,42.80679702758789,38.912925720214844,3.682302474975586,0.19909071922302246,0.01247957069426775,0.0022599021904170513,1.9331471920013428,0.002360511338338256,0.3533546030521393,0.4872068166732788,0.4283692240715027,3.1801671981811523,-0.48092710971832275,2.6991958618164062,1.2169011739613032,0.015882801828265528,,,,
22368,699,49.80018997192383,45.53539276123047,4.192443370819092,0.06934245675802231,0.0030086247716099024,-0.006423402111977339,1.8779946565628052,-0.00629009585827589,0.4643012583255768,0.6950251460075378,0.7377148270606995,3.1928248405456543,-0.5078898668289185,2.683551788330078,1.2241513174785226,0.013554831141500672,,,,
23968,749,46.64377975463867,42.6178092956543,3.9588465690612793,0.06288804113864899,0.00423386599868536,-0.003564067417755723,1.7756720781326294,-0.003418637439608574,0.5102624893188477,0.9144197702407837,0.9079550504684448,3.1384329795837402,-0.4797041714191437,2.6571972370147705,1.2293510196179702,0.008863392871204804,,,,
25568,799,45.40874099731445,40.787227630615234,4.443031311035156,0.15864594280719757,0.0198379997164011,-0.0009691745508462191,1.708371639251709,-0.0008224900811910629,0.5212413668632507,0.5312907099723816,0.5302304625511169,3.1405398845672607,-0.47073012590408325,2.667963743209839,1.2337012279679407,0.01747219387507822,,,,
27168,849,41.88562774658203,36.994911193847656,4.7132487297058105,0.16581252217292786,0.011654339730739594,-0.008645906113088131,1.6167138814926147,-0.008450137451291084,0.6848841905593872,0.37723517417907715,0.4110182523727417,3.137770891189575,-0.4683241844177246,2.6670098304748535,1.2381173339315448,0.014113861363671928,,,,
